Sample	Contig	Mean	Covered Bases	Length	Read Count
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_256820	1.4918685	1759	2917	28
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_257000	1.6002624	3290	5486	57
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_257077	2.7524989	3447	4352	79
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_257197	1.0806029	1896	3202	22
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_258103	1.2914573	757	1543	12
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_258155	4.821955	1933	1981	61
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_258446	4.2555947	1490	1848	49
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_258997	1.5300031	2336	3433	34
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_259042	1.0623885	3247	5199	36
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_259573	3.716201	1620	1940	45
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_259776	6.864167	1777	1777	77
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_259974	0.8387698	1234	2296	12
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_260424	0.80548966	1477	3101	16
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_260790	0.9704251	1424	2314	14
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_260869	0.9782609	963	1990	12
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_261954	2.4321463	2012	2228	34
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_262513	2.849711	1996	2053	37
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_262698	0.8899522	1056	1822	10
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_263290	2.9376955	3444	3665	72
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_264715	1.5125495	1936	2421	23
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_264730	1.5905044	1656	2172	22
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_264731	1.8992056	1357	2164	26
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_264741	2.5847404	1306	1749	29
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_264810	1.4562037	3258	5139	49
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_265610	1.4381257	1855	2647	24
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_266541	0.9391304	1426	3025	18
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_266787	1.4632305	6122	9424	92
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_266823	31.371473	2029	2029	458
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_267195	2.0917375	3702	4979	68
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_267344	1.527969	1732	2474	24
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_268162	0.7625826	881	2117	10
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_268623	0.99497646	1781	3335	23
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_269446	0.4291167	360	1984	6
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_270008	1.2911284	2601	4794	40
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_270318	0.624025	997	2073	8
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_270458	1.3324381	8835	11692	103
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_270524	2.7218406	1320	1606	27
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_270969	1.2961887	1990	2905	24
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_272948	0.27794936	421	1769	3
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_273451	1.584507	1891	2422	24
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_274229	0.9845679	1051	2418	15
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_274317	0.5983773	438	2122	8
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_274598	1.3810948	4475	6836	62
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_274868	1.7846009	1895	2267	26
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_275035	1.2096425	1350	1996	16
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_276371	0.8583578	1490	3560	20
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_276504	2.515389	1400	1937	30
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_276703	0.4024145	314	1641	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_277130	2.941673	5437	6665	129
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_277270	14.985067	1874	2092	200
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_277512	1.0118301	4166	7166	48
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_278971	1.1432061	2394	3425	25
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_279115	1.589058	1846	2581	26
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_280294	0.70934886	1012	2899	13
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_280962	2.352991	2189	2507	38
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_281343	0.84333956	520	2282	12
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_281516	0.17321016	289	1882	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_282300	1.4278045	2542	3689	34
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_282598	1.4675016	2336	3104	30
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_282620	3.4084198	1879	1979	43
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_283860	0.83045727	1325	2468	13
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_284688	4.105691	1567	1749	46
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_284777	2.423338	2707	3098	48
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_285062	3.2227552	2773	3068	63
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_285676	1.1087554	1888	2697	19
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_285939	1.4952381	5958	7710	76
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_286879	9.22817	3088	3139	187
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_286960	1.0031809	1718	2665	17
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_287323	2.068899	1383	1703	22
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_287563	2.3914185	2265	2434	38
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_287991	1.080779	1684	2923	20
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_288636	3.4174945	3406	3774	84
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_288757	1.8700136	2776	3835	46
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_288993	0.4282655	577	1551	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_289239	1.4741209	1768	2681	26
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_289744	2.0328126	2365	2710	35
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_289867	1.6547537	2348	3032	32
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_290083	5.7396183	4538	4605	173
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_290896	2.261107	2330	2896	42
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_291510	2.013028	1964	2376	30
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_291872	10.9307	2402	2834	199
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_292324	1.0060362	1145	1641	10
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_292328	1.1798272	1973	3392	26
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_292696	1.3319901	2431	3376	30
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_292840	0.89824563	1129	2145	12
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_293846	0.6482972	619	1765	8
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_294109	1.162439	1319	2200	16
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_294320	1.7014184	767	1560	16
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_294687	4.26534	1821	1959	52
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_294770	0.9799608	2437	4741	30
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_296421	1.059793	3006	4883	34
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_296600	2.173608	4138	4568	66
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_296643	1.9451244	2018	2683	34
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_297078	1.5476191	1801	2670	26
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_297972	1.277738	597	1547	12
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_298054	2.1237774	1782	2808	38
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_299042	1.28776	1569	3083	26
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_299058	1.6382959	7129	10736	116
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_299517	0.98191214	3048	5955	38
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_300121	1.6231699	981	1721	17
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_300612	2.5114753	2027	2285	36
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_301448	1.2461911	1829	3038	24
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_302503	1.3028985	969	1530	12
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_304714	1.3853904	1716	2532	22
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_304936	0.32171583	439	2015	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_304986	3.504536	1417	1583	34
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_305342	14.576653	1547	1572	141
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_305867	1.584384	3058	4671	48
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_306652	0.53671706	841	2002	7
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_306917	1.2363857	3229	5916	49
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_307503	0.10344828	150	1600	1
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_308686	1.6048632	3915	5743	61
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_308843	0.8578199	1783	2893	16
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_309006	7.039737	2579	3195	144
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_309381	7.059649	1572	1575	72
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_310642	0.747191	907	1752	8
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_312103	13.450828	2256	2326	200
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_312764	2.0606363	1623	2162	28
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_312795	0.86206895	816	1890	10
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_312917	1.3730259	4572	6482	58
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_314024	2.0272222	2170	3199	42
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_314093	3.8380136	2426	3070	77
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_315486	1.186832	1089	2489	19
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_315886	0.8059122	1342	3499	18
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_315894	3.172557	3163	3998	82
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_317265	5.209772	2872	2872	99
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_317980	0.5984042	602	1654	6
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_318214	10.592859	11494	11522	813
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_319218	1.5268942	1507	1879	18
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_319767	0.6932409	670	1881	8
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_319871	1.4653162	1147	1779	16
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_319919	1.6142105	1217	2050	21
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_320758	1.6666666	2909	4221	46
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_320815	1.1898798	1032	2146	16
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_321309	1.0204082	2071	4266	28
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_323368	0.24549918	396	2594	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_323522	3.2	3259	3835	79
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_323586	0.6229551	1809	4001	16
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_323871	1.7604753	1081	1749	20
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_324626	0.91040075	1092	2371	14
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_325906	0.5205321	504	1879	6
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_326676	12.430789	1675	1696	130
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_326698	1.7052107	3503	4967	56
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_328529	2.749114	2330	2972	57
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_328537	1.8571428	1169	2250	26
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_328728	7.5179315	3697	3747	184
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_329255	0.8423775	5410	10783	60
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_329867	3.9196072	3351	3409	89
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_330320	1.3495935	4700	6792	60
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_330400	2.3554008	1746	2159	32
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_330720	1.6971374	11507	15870	181
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_330814	2.6140432	1942	2329	39
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_331125	0.86206895	723	1542	8
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_331988	0.7629705	1001	2116	10
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_332398	1.0511972	3216	5287	36
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_332485	2.2302177	2729	3916	56
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_332620	3.4421883	1760	1923	41
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_333015	1.82452	2567	3535	42
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_333273	0.45203415	504	2141	6
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_334001	1.020163	1053	2481	16
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_334494	0.7703892	3249	5263	27
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_334605	0.7801932	2902	5532	28
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_335471	6.307289	2171	2249	92
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_335535	0.73288506	695	1786	8
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_335763	0.8238525	1141	2699	14
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_335766	3.5432243	1611	1862	41
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_336150	1.1526204	1408	2974	22
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_336169	2.0895197	1724	1982	26
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_336800	1.7147523	2807	3824	42
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_336971	2.1963658	1631	1856	25
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_337825	1.2195036	1879	3011	24
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_338708	1.0688006	1649	2868	20
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_339306	2.819661	1044	1625	28
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_339674	2.1100323	1385	1695	22
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_340063	11.5440445	2137	2148	158
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_340622	1.9925729	2473	3920	51
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_340844	1.1722114	1483	2194	16
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_340952	2.0603695	4735	6428	87
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_341090	1.862578	1350	1911	22
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_341587	1.522335	1575	2120	20
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_342342	1.5610561	1095	1665	16
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_343116	0.59484607	587	1547	6
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_343245	1.2614313	5275	8045	68
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_344039	0.1770335	555	3285	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_345373	1.0682331	870	2363	16
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_345694	2.935783	2619	3062	57
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_345702	1.1160325	979	1753	12
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_346019	0.25201613	469	3126	5
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_346274	1.238274	1666	2815	22
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_346450	2.3529413	2374	3176	48
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_348569	1.752657	1900	2220	25
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_350412	0.66852677	678	1942	8
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_350918	0.77495813	1730	4327	22
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_350991	10.967777	2760	2881	201
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_351141	6.488575	2548	2557	107
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_352407	3.8224638	2181	2358	57
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_352516	0.7640367	2108	5600	28
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_352540	0.52802545	791	1720	6
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_352778	1.4312866	1671	2202	20
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_353426	0.627907	997	2300	9
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_354117	1.2204082	1338	2355	19
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_354843	1.2596185	2122	3243	26
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2011_5_24_36m_metaG_bin.1~k147_355900	2.7639785	4399	5569	101
